HUC_12,waterid,Year,observed_load_kg_yr,predicted_load_kg_yr,observed_yield_kg_km2_yr,predicted_yield_kg_km2_yr,demiarea,demtarea
70900050104,7090005010404,2004,17077366.212846078,12328997.0,1955697.8290045338,1411915.184471821,8.732108794914701,16494.177861545864
71200010807,7120001080704,2004,3048511.726257768,2603533.5,40188.40961884444,34322.27924634742,75.85549553143585,3442.9988855154143
71200060907,7120006090704,2004,346507.6555536738,361008.03,23855.57247713009,24853.861340321677,14.525229100490652,503.4214060372777
70900050104,7090005010405,2005,10980689.612922,6506419.0,1257507.19222793,745114.2848551233,8.732108794914701,16494.177861545864
71200010807,7120001080705,2005,2750886.659700865,1970618.0,36264.83012771104,25978.579220846845,75.85549553143585,3442.9988855154143
71200060907,7120006090705,2005,183612.86416823568,201967.4,12640.961660428018,13904.593077514879,14.525229100490652,503.4214060372777
70900050104,7090005010406,2006,16200850.241737438,12780865.0,1855319.330328579,1463663.0509508955,8.732108794914701,16494.177861545864
71200010807,7120001080706,2006,2476772.329635179,2651263.8,32651.1917466647,34951.5059050833,75.85549553143585,3442.9988855154143
71200060907,7120006090706,2006,322139.1604747449,407595.94,22177.90564582994,28061.2400107501,14.525229100490652,503.4214060372777
70900050104,7090005010407,2007,19295374.29078552,16448649.0,2209703.834888375,1883697.2129320197,8.732108794914701,16494.177861545864
71200010807,7120001080707,2007,3361807.063058698,3404143.5,44318.56966336086,44876.68923854387,75.85549553143585,3442.9988855154143
71200060907,7120006090707,2007,495987.6076410773,424604.88,34146.62889030254,29232.23290059206,14.525229100490652,503.4214060372777
70900050104,7090005010408,2008,26269387.88633141,19401662.0,3008366.993964832,2221875.8899681717,8.732108794914701,16494.177861545864
71200010807,7120001080708,2008,3650913.958364786,4665213.5,48129.85443950838,61501.32521468604,75.85549553143585,3442.9988855154143
71200060907,7120006090708,2008,655710.7338128842,566413.0,45142.884100240095,38995.11643371374,14.525229100490652,503.4214060372777
70900050104,7090005010409,2009,20782811.82860501,17897418.0,2380044.994481545,2049610.0564416787,8.732108794914701,16494.177861545864
71200010807,7120001080709,2009,3199069.0467962986,3459154.2,42173.200825911794,45601.8931227793,75.85549553143585,3442.9988855154143
71200060907,7120006090709,2009,617117.5648865149,558090.9,42485.90921472413,38422.17538456231,14.525229100490652,503.4214060372777
70900050104,7090005010410,2010,19412723.730461847,11149853.0,2223142.677948217,1276879.7620218974,8.732108794914701,16494.177861545864
71200010807,7120001080710,2010,2007277.028869028,2426920.5,26461.8537497679,31993.997046585,75.85549553143585,3442.9988855154143
71200060907,7120006090710,2010,386321.3378434306,271409.72,26596.57449605259,18685.400286790104,14.525229100490652,503.4214060372777
70900050104,7090005010411,2011,17244260.60281246,11059667.0,1974810.5535348991,1266551.6726544674,8.732108794914701,16494.177861545864
71200010807,7120001080711,2011,3366962.5716608623,4655769.0,44386.53452953233,61376.81874440551,75.85549553143585,3442.9988855154143
71200060907,7120006090711,2011,405676.74322288495,439862.84,27929.111507727026,30282.678294219935,14.525229100490652,503.4214060372777
70900050104,7090005010412,2012,9563209.660626208,6431365.0,1095177.5665227068,736519.1102228845,8.732108794914701,16494.177861545864
71200010807,7120001080712,2012,1709826.854529568,1987074.6,22540.579855825814,26195.525928329364,75.85549553143585,3442.9988855154143
71200060907,7120006090712,2012,189235.039916088,215119.16,13028.024453651871,14810.035594738636,14.525229100490652,503.4214060372777
70900050104,7090005010413,2013,19185945.10209933,17081198.0,2197172.0179749257,1956136.6447870575,8.732108794914701,16494.177861545864
71200010807,7120001080713,2013,2661229.744206744,3482543.0,35082.88655373536,45910.22674892122,75.85549553143585,3442.9988855154143
71200060907,7120006090713,2013,431956.6771885476,504712.03,29738.372744424145,34747.26811592605,14.525229100490652,503.4214060372777
70900050104,7090005010414,2014,14308852.160527296,13877857.0,1638647.9482321967,1589290.4367020733,8.732108794914701,16494.177861545864
71200010807,7120001080714,2014,3403613.9275802737,4452850.5,44869.7079062618,58701.752177660754,75.85549553143585,3442.9988855154143
71200060907,7120006090714,2014,341783.4321551666,527659.44,23530.32986885015,36327.09930765746,14.525229100490652,503.4214060372777
70900050104,7090005010415,2015,14771346.532640254,15730466.0,1691612.745508005,1801450.9861765483,8.732108794914701,16494.177861545864
71200010807,7120001080715,2015,3416340.394642392,3895814.5,45037.48041862835,51358.368602120674,75.85549553143585,3442.9988855154143
71200060907,7120006090715,2015,376733.7410642658,518024.44,25936.50939740014,35663.77069966501,14.525229100490652,503.4214060372777
70900050104,7090005010416,2016,20586302.076347385,12374815.0,2357540.722389554,1417162.2560642732,8.732108794914701,16494.177861545864
71200010807,7120001080716,2016,3791075.2378225736,3321290.8,49977.59504782993,43784.44536854418,75.85549553143585,3442.9988855154143
71200060907,7120006090716,2016,371112.10730005393,289587.03,25549.48391743563,19936.83046212455,14.525229100490652,503.4214060372777
70900050104,7090005010417,2017,24948588.01655725,16629023.0,2857109.159139944,1904353.6207066278,8.732108794914701,16494.177861545864
71200010807,7120001080717,2017,3602913.6958580655,3246758.0,47497.06887571455,42801.88241146597,75.85549553143585,3442.9988855154143
71200060907,7120006090717,2017,557073.9527903125,568303.5,38352.16291159875,39125.26928616934,14.525229100490652,503.4214060372777
70900050104,7090005010418,2018,25659065.56459461,25253484.0,2938472.958506612,2892025.8087836485,8.732108794914701,16494.177861545864
71200010807,7120001080718,2018,3648943.588427991,4370316.0,48103.87913049497,57613.70312568671,75.85549553143585,3442.9988855154143
71200060907,7120006090718,2018,571379.519448661,802590.75,39337.04009042861,55254.946028554485,14.525229100490652,503.4214060372777
70900050104,7090005010419,2019,29627901.37878885,26136482.0,3392983.536353004,2993146.628592287,8.732108794914701,16494.177861545864
71200010807,7120001080719,2019,3593360.7901522587,3756539.8,47371.13329729824,49522.31573575607,75.85549553143585,3442.9988855154143
71200060907,7120006090719,2019,782760.5173401863,964373.3,53889.719186167276,66392.98377520422,14.525229100490652,503.4214060372777
70900050104,7090005010420,2020,22893661.63885314,14451678.0,2621779.2490384076,1655004.3453897634,8.732108794914701,16494.177861545864
71200010807,7120001080720,2020,2905422.057858041,1804074.2,38302.064174822815,23783.03888677861,75.85549553143585,3442.9988855154143
71200060907,7120006090720,2020,582990.803058846,480128.22,40136.42738613693,33054.77777171732,14.525229100490652,503.4214060372777
70600040902,7060004090201,2001,7716457.591253109,6987172.5,6322446.140717839,5724909.55658591,1.2204860934374044,4025.494437563343
70600040902,7060004090202,2002,3240886.7694670544,5151826.5,2655406.552269144,4221126.75244851,1.2204860934374044,4025.494437563343
70600040902,7060004090203,2003,2725171.9357325933,5363648.0,2232857.834584053,4394681.781988766,1.2204860934374044,4025.494437563343
70600040902,7060004090204,2004,8167834.971544813,11130979.0,6692280.244292452,9120119.48341866,1.2204860934374044,4025.494437563343
70600040902,7060004090205,2005,4226512.92130296,6654781.0,3462975.0752827623,5452566.019213972,1.2204860934374044,4025.494437563343
70600040902,7060004090206,2006,5762318.64944107,6312849.5,4721330.853686294,5172405.924118602,1.2204860934374044,4025.494437563343
70600040902,7060004090207,2007,11512915.057472724,13666582.0,9433057.13959222,11197654.830715138,1.2204860934374044,4025.494437563343
70600040902,7060004090208,2008,13033041.602635942,14983087.0,10678566.247264147,12276327.506363712,1.2204860934374044,4025.494437563343
70600040902,7060004090209,2009,6696061.858124234,9439595.0,5486389.311708825,7734291.321103145,1.2204860934374044,4025.494437563343
70600040902,7060004090210,2010,10594773.271895844,9596737.0,8680781.64008939,7863044.938899332,1.2204860934374044,4025.494437563343
70600040902,7060004090211,2011,9140481.464347448,8633110.0,7489213.939836046,7073501.325759079,1.2204860934374044,4025.494437563343
70600040902,7060004090212,2012,3902922.453505119,5045952.0,3197842.625566376,4134378.93895904,1.2204860934374044,4025.494437563343
70600040902,7060004090213,2013,15158457.612850051,15993136.0,12420016.659229137,13103906.78435063,1.2204860934374044,4025.494437563343
70600040902,7060004090214,2014,11728862.029966196,12998399.0,9609992.357170384,10650181.98068199,1.2204860934374044,4025.494437563343
70600040902,7060004090215,2015,7000416.862901088,9748447.0,5735761.26802474,7987347.870998067,1.2204860934374044,4025.494437563343
70600040902,7060004090216,2016,18691678.8797639,14005114.0,15314946.21714225,11475029.560194071,1.2204860934374044,4025.494437563343
70600040902,7060004090217,2017,15858228.514494965,9608879.0,12993370.919804169,7872993.434064732,1.2204860934374044,4025.494437563343
70600040902,7060004090218,2018,17088762.33233709,18359542.0,14001603.479321845,15042811.3017591,1.2204860934374044,4025.494437563343
70600040902,7060004090219,2019,13723650.443043884,14702415.0,11244413.612606011,12046360.11754283,1.2204860934374044,4025.494437563343
70600040902,7060004090220,2020,10316614.683573902,8946643.0,8452873.604252186,7330393.232750792,1.2204860934374044,4025.494437563343
70900060803,7090006080301,2001,4250596.087499342,5580476.0,375755.3338520883,493317.544002913,11.312137725162776,2843.045289309545
70900060803,7090006080302,2002,3599454.4695504075,4374196.0,318194.01045160217,386681.6428755121,11.312137725162776,2843.045289309545
70900060803,7090006080303,2003,1345967.741333672,2938834.8,118984.38421057186,259794.82140345947,11.312137725162776,2843.045289309545
70900060803,7090006080304,2004,4727797.136143797,4786434.5,417940.2029049966,423123.7822850257,11.312137725162776,2843.045289309545
70900060803,7090006080305,2005,1583076.024230145,2746195.0,139944.9036682733,242765.34344974867,11.312137725162776,2843.045289309545
70900060803,7090006080306,2006,2654654.3162714955,5072340.5,234673.09015929583,448398.05023917457,11.312137725162776,2843.045289309545
70900060803,7090006080307,2007,6142495.502154671,5832239.0,543000.417020319,515573.54955347994,11.312137725162776,2843.045289309545
70900060803,7090006080308,2008,8762098.523660589,6987247.5,774574.950954684,617677.0182401097,11.312137725162776,2843.045289309545
70900060803,7090006080309,2009,8440711.153985808,8362272.5,746164.1078865445,739230.0821620055,11.312137725162776,2843.045289309545
70900060803,7090006080310,2010,5390621.371843017,4038636.5,476534.2769697801,357017.9746854069,11.312137725162776,2843.045289309545
70900060803,7090006080311,2011,5734806.872317708,6344619.0,506960.48895879113,560868.2597531497,11.312137725162776,2843.045289309545
70900060803,7090006080312,2012,2054785.7902150133,3132544.2,181644.33992386228,276918.85266141634,11.312137725162776,2843.045289309545
70900060803,7090006080313,2013,5373757.270929532,6449473.0,475043.47997603664,570137.4184698759,11.312137725162776,2843.045289309545
70900060803,7090006080314,2014,2872436.4479648373,6000354.5,253925.16584865964,530435.0641570409,11.312137725162776,2843.045289309545
70900060803,7090006080315,2015,5422179.268455545,7513200.0,479324.01462850143,664171.5458686115,11.312137725162776,2843.045289309545
70900060803,7090006080316,2016,4289598.364990426,5210499.5,379203.15940360434,460611.3916390656,11.312137725162776,2843.045289309545
70900060803,7090006080317,2017,7080951.762842796,8000983.0,625960.5332678978,707291.8659929832,11.312137725162776,2843.045289309545
70900060803,7090006080318,2018,5891652.1643768335,9062065.0,520825.7101813226,801092.1737491135,11.312137725162776,2843.045289309545
70900060803,7090006080319,2019,7155489.621472548,9770542.0,632549.7262604786,863721.9805294942,11.312137725162776,2843.045289309545
70900060803,7090006080320,2020,4567781.955291113,6729169.0,403794.7615445413,594862.7185674731,11.312137725162776,2843.045289309545
71200040801,7120004080101,2001,201988.89396034603,99928.555,2642.0022445840304,1307.0593210925192,76.45296077034489,76.45296077034489
71200011103,7120001110301,2001,4168373.8877893193,4318899.0,96443.66138444816,99926.36071581791,43.22081750062511,4559.833789402731
71200020711,7120002071101,2001,4250113.585973836,3459497.2,2208464.3704801216,1797640.4986421408,1.9244655439244684,1159.6372815080117
71200040801,7120004080102,2002,182983.69681193508,71725.125,2393.415440921839,938.1602004329602,76.45296077034489,76.45296077034489
71200011103,7120001110302,2002,3657245.527814759,2777719.0,84617.68516437394,64268.08099962074,43.22081750062511,4559.833789402731
71200020711,7120002071102,2002,3908375.64924142,2950945.8,2030888.8676028259,1533384.5853027226,1.9244655439244684,1159.6372815080117
71200040801,7120004080103,2003,162787.1910197194,80632.305,2129.246393854016,1054.6655641265397,76.45296077034489,76.45296077034489
71200011103,7120001110303,2003,2419697.4238793687,4016551.0,55984.53624446998,92930.93542115227,43.22081750062511,4559.833789402731
71200020711,7120002071103,2003,3381577.449533774,2645604.0,1757151.464836252,1374721.4172538258,1.9244655439244684,1159.6372815080117
71200040801,7120004080104,2004,192135.3121189281,88251.73,2513.118003318125,1154.327172038466,76.45296077034489,76.45296077034489
71200011103,7120001110304,2004,3496786.8509631013,3966945.5,80905.15296043456,91783.21303021687,43.22081750062511,4559.833789402731
71200020711,7120002071104,2004,5271100.7573047215,3717915.5,2738994.612787727,1931921.0529580263,1.9244655439244684,1159.6372815080117
71200040801,7120004080105,2005,157325.70229393747,51956.312,2057.8104589896025,679.58534864425,76.45296077034489,76.45296077034489
71200011103,7120001110305,2005,3178578.3810176486,2960223.0,73542.76399264489,68490.67581743881,43.22081750062511,4559.833789402731
71200020711,7120002071105,2005,2189218.4804030703,2446235.2,1137572.1884522308,1271124.4468485066,1.9244655439244684,1159.6372815080117
71200040801,7120004080106,2006,213508.45931532912,102783.57,2792.6774472041934,1344.402740774801,76.45296077034489,76.45296077034489
71200011103,7120001110306,2006,3090742.416441771,4270256.0,71510.50339103534,98800.90768616856,43.22081750062511,4559.833789402731
71200020711,7120002071106,2006,3027024.2458169507,3001618.2,1572916.8315708516,1559715.2204029318,1.9244655439244684,1159.6372815080117
71200040801,7120004080107,2007,215148.85434570853,206911.7,2814.1337127804472,2706.3922432191584,76.45296077034489,76.45296077034489
71200011103,7120001110307,2007,3858713.622477616,4636952.0,89279.0522164882,107285.15257567572,43.22081750062511,4559.833789402731
71200020711,7120002071107,2007,3027614.0471680625,2751088.8,1573223.306972801,1429533.9340759716,1.9244655439244684,1159.6372815080117
71200040801,7120004080108,2008,240768.2543189728,147861.52,3149.2338804537662,1934.019539729239,76.45296077034489,76.45296077034489
71200011103,7120001110308,2008,4382205.62912973,6948916.0,101391.08611414742,160777.06072772678,43.22081750062511,4559.833789402731
71200020711,7120002071108,2008,4342179.8710475415,3424377.0,2256304.2943303348,1779391.1721676427,1.9244655439244684,1159.6372815080117
71200040801,7120004080109,2009,237807.40209208903,121499.53,3110.5061163874693,1589.2063404185137,76.45296077034489,76.45296077034489
71200011103,7120001110309,2009,3674310.387072931,5279729.5,85012.51479150733,122157.09478247695,43.22081750062511,4559.833789402731
71200020711,7120002071109,2009,3392736.4671578184,3101769.2,1762949.9670018393,1611756.1625316055,1.9244655439244684,1159.6372815080117
71200040801,7120004080110,2010,211356.7122763116,95761.74,2764.5327289704405,1252.5576385152208,76.45296077034489,76.45296077034489
71200011103,7120001110310,2010,2164925.531329544,3848638.0,50089.879287874,89045.9325519314,43.22081750062511,4559.833789402731
71200020711,7120002071110,2010,2930131.1938096364,2780909.8,1522568.7999767265,1445029.6648746573,1.9244655439244684,1159.6372815080117
71200040801,7120004080111,2011,246546.99471482777,113959.69,3224.819447547938,1490.585699386066,76.45296077034489,76.45296077034489
71200011103,7120001110311,2011,3764760.544029476,6732853.5,87105.25995893127,155778.02293773415,43.22081750062511,4559.833789402731
71200020711,7120002071111,2011,3037604.633819087,3422517.0,1578414.6634419074,1778424.6700622286,1.9244655439244684,1159.6372815080117
71200040801,7120004080112,2012,198368.06715321355,46220.137,2594.642053812492,604.5565342961603,76.45296077034489,76.45296077034489
71200011103,7120001110312,2012,2000406.5003972496,3161931.8,46283.40267669202,73157.61206863495,43.22081750062511,4559.833789402731
71200020711,7120002071112,2012,1307011.7085397693,3575453.8,679155.6817766891,1857894.4223177682,1.9244655439244684,1159.6372815080117
71200040801,7120004080113,2013,250632.4095800881,90372.43,3278.256421395588,1182.0657969214226,76.45296077034489,76.45296077034489
71200011103,7120001110313,2013,2855196.0832835385,4858433.0,66060.66817783452,112409.5581933343,43.22081750062511,4559.833789402731
71200020711,7120002071113,2013,3868857.607801994,2711195.2,2010354.313703337,1408804.2306391168,1.9244655439244684,1159.6372815080117
71200040801,7120004080114,2014,244024.2964719876,103723.34,3191.8227105030765,1356.6948742714087,76.45296077034489,76.45296077034489
71200011103,7120001110314,2014,4056128.1860382087,6712708.0,93846.63272460185,155311.91652964253,43.22081750062511,4559.833789402731
71200020711,7120002071114,2014,2830992.159086918,3828291.8,1471053.700090579,1989275.3144299749,1.9244655439244684,1159.6372815080117
71200040801,7120004080115,2015,254293.68036594856,120713.35,3326.1456169083485,1578.923154625859,76.45296077034489,76.45296077034489
71200011103,7120001110315,2015,3978160.7305237255,6130080.5,92042.69980469918,141831.6647969775,43.22081750062511,4559.833789402731
71200020711,7120002071115,2015,4034607.4988165926,5641088.0,2096482.065659131,2931249.1552830846,1.9244655439244684,1159.6372815080117
71200040801,7120004080116,2016,252038.76516619,82105.71,3296.651465510706,1073.9376104299645,76.45296077034489,76.45296077034489
71200011103,7120001110316,2016,4303777.03894818,4768677.5,99576.48392203441,110332.88530303782,43.22081750062511,4559.833789402731
71200020711,7120002071116,2016,2326689.144633096,3167137.5,1209005.353189329,1645723.151551683,1.9244655439244684,1159.6372815080117
71200040801,7120004080117,2017,242379.7134026463,109853.305,3170.3116656361367,1436.8744374725468,76.45296077034489,76.45296077034489
71200011103,7120001110317,2017,4000489.180411483,4819390.5,92559.31312159062,111506.23192007639,43.22081750062511,4559.833789402731
71200020711,7120002071117,2017,3715407.727464116,4021411.0,1930617.9521860739,2089624.837761103,1.9244655439244684,1159.6372815080117
71200040801,7120004080118,2018,259978.37345626048,128289.66,3400.501051060703,1678.0208210034673,76.45296077034489,76.45296077034489
71200011103,7120001110318,2018,4424887.364989081,6210515.5,102378.61338289318,143692.6892905294,43.22081750062511,4559.833789402731
71200020711,7120002071118,2018,2560827.090257724,4018028.8,1330669.2335138172,2087867.3628036126,1.9244655439244684,1159.6372815080117
71200040801,7120004080119,2019,285747.5386711497,286529.06,3737.5601388349037,3747.7823894969533,76.45296077034489,76.45296077034489
71200011103,7120001110319,2019,4153444.076298746,5947554.0,96098.23035482089,137608.54939668783,43.22081750062511,4559.833789402731
71200020711,7120002071119,2019,2788307.2698521484,3422848.0,1448873.5735772592,1778596.6658670092,1.9244655439244684,1159.6372815080117
71200040801,7120004080120,2020,266856.0756320577,91555.71,3490.460970290737,1197.5430261624776,76.45296077034489,76.45296077034489
71200011103,7120001110320,2020,3206109.9137233887,2931049.0,74179.76103013364,67815.67701623432,43.22081750062511,4559.833789402731
71200020711,7120002071120,2020,2160521.7994031915,2906967.0,1122660.6816754667,1510532.1106825143,1.9244655439244684,1159.6372815080117
70900050407,7090005040701,2001,28144317.11213433,20282918.0,311296.9188779938,224344.0426747017,90.40988010281237,20699.43546284253
71200040104,7120004010401,2001,358201.81692602986,212022.3,4974.286203876264,2944.316728638777,72.01069706180103,318.2724581960194
71200021001,7120002100101,2001,5863450.23070714,3667960.2,3913767.360280774,2448309.842281657,1.4981601334338113,1777.6251541080917
71200061205,7120006120501,2001,27761.34072620055,76431.4,301.2099819691299,829.2791347122434,92.16607147184692,92.16607147184692
70900050407,7090005040702,2002,23512235.75220488,14232646.0,260062.6803781536,157423.56901496727,90.40988010281237,20699.43546284253
71200040104,7120004010402,2002,248514.60573615052,142804.06,3451.0790184806892,1983.0950931837626,72.01069706180103,318.2724581960194
71200021001,7120002100102,2002,4879677.095650064,2926149.2,3257113.1661778716,1953161.838109529,1.4981601334338113,1777.6251541080917
71200061205,7120006120502,2002,17131.73039665553,44605.207,185.87892619344848,483.9655882872812,92.16607147184692,92.16607147184692
70900050407,7090005040703,2003,11282476.467263851,11479577.0,124792.51664125246,126972.5940012933,90.40988010281237,20699.43546284253
71200040104,7120004010403,2003,131553.16939320866,130923.72,1826.8559361438633,1818.1148821214526,72.01069706180103,318.2724581960194
71200021001,7120002100103,2003,6066239.292033535,4320901.0,4049126.095839702,2884138.2864036127,1.4981601334338113,1777.6251541080917
71200061205,7120006120503,2003,22456.488467644183,52744.72,243.6524429112046,572.2791387079075,92.16607147184692,92.16607147184692
70900050407,7090005040704,2004,23880286.21654273,17827536.0,264133.59014951164,197185.70558579295,90.40988010281237,20699.43546284253
71200040104,7120004010404,2004,772664.2305978939,254293.78,10729.853509608134,3531.3334042824217,72.01069706180103,318.2724581960194
71200021001,7120002100104,2004,5968508.965838159,3689626.8,3983892.5310061644,2462771.981218927,1.4981601334338113,1777.6251541080917
71200061205,7120006120504,2004,14811.248816980387,51190.84,160.70174827300343,555.4195723275107,92.16607147184692,92.16607147184692
70900050407,7090005040705,2005,14085037.496384067,9553428.0,155790.91002406855,105667.96448724439,90.40988010281237,20699.43546284253
71200040104,7120004010405,2005,219371.4062839904,109611.195,3046.372486794864,1522.1515618148992,72.01069706180103,318.2724581960194
71200021001,7120002100105,2005,3350707.4110075147,2790301.0,2236548.2408930683,1862485.149437649,1.4981601334338113,1777.6251541080917
71200061205,7120006120505,2005,11250.85830969589,37327.523,122.07158371866356,405.0028649794635,92.16607147184692,92.16607147184692
70900050407,7090005040706,2006,20740406.44607836,18847542.0,229404.2025328733,208467.72475051333,90.40988010281237,20699.43546284253
71200040104,7120004010406,2006,494712.702148469,293954.56,6869.989075704914,4082.095744021507,72.01069706180103,318.2724581960194
71200021001,7120002100106,2006,5627082.48019009,3916119.2,3755995.34029297,2613952.349021717,1.4981601334338113,1777.6251541080917
71200061205,7120006120506,2006,20815.821854658043,78624.77,225.85124354591213,853.0771545797821,92.16607147184692,92.16607147184692
70900050407,7090005040707,2007,27173659.032220256,22820924.0,300560.7241301382,252416.26218338622,90.40988010281237,20699.43546284253
71200040104,7120004010407,2007,524229.0140292683,265882.75,7279.876954660839,3692.2674109349905,72.01069706180103,318.2724581960194
71200021001,7120002100107,2007,5653552.318497522,3274504.5,3773663.5706221024,2185683.911168277,1.4981601334338113,1777.6251541080917
71200061205,7120006120507,2007,20891.478669094544,80147.61,226.6721184430223,869.5999375918059,92.16607147184692,92.16607147184692
70900050407,7090005040708,2008,39438636.36614791,27912816.0,436220.42548114277,308736.34572082263,90.40988010281237,20699.43546284253
71200040104,7120004010408,2008,779814.9172595034,249911.56,10829.153849048991,3470.4782788801626,72.01069706180103,318.2724581960194
71200021001,7120002100108,2008,6902234.60579219,4689635.5,4607140.753353341,3130263.177709359,1.4981601334338113,1777.6251541080917
71200061205,7120006120508,2008,31140.49131555092,113688.14,337.8736971019005,1233.5140055820566,92.16607147184692,92.16607147184692
70900050407,7090005040709,2009,34520369.61809275,27936756.0,381820.7653725108,309001.1397894883,90.40988010281237,20699.43546284253
71200040104,7120004010409,2009,452518.38967874966,289662.7,6284.044012105442,4022.4954321912155,72.01069706180103,318.2724581960194
71200021001,7120002100109,2009,5380433.721940484,4122492.2,3591360.8978557107,2751703.311281665,1.4981601334338113,1777.6251541080917
71200061205,7120006120509,2009,25924.149670834584,74958.375,281.2764964030542,813.2968434365439,92.16607147184692,92.16607147184692
70900050407,7090005040710,2010,31339524.74044141,15404442.0,346638.2734365172,170384.4976067037,90.40988010281237,20699.43546284253
71200040104,7120004010410,2010,246241.30622127827,154169.58,3419.5101043106006,2140.9260886294237,72.01069706180103,318.2724581960194
71200021001,7120002100110,2010,4057644.449872976,3493708.8,2708418.3855385194,2331999.5787048168,1.4981601334338113,1777.6251541080917
71200061205,7120006120510,2010,15989.188490492796,72998.375,173.48236976094677,792.0308833202043,92.16607147184692,92.16607147184692
70900050407,7090005040711,2011,27514098.923911963,18380806.0,304326.2405903366,203305.28012090828,90.40988010281237,20699.43546284253
71200040104,7120004010411,2011,329564.88017789554,226628.0,4576.610054129268,3147.1435390425854,72.01069706180103,318.2724581960194
71200021001,7120002100111,2011,6599667.930876771,4742127.0,4405181.918537779,3165300.4870253457,1.4981601334338113,1777.6251541080917
71200061205,7120006120511,2011,20813.302761710544,74327.55,225.8239114386923,806.4524050230797,92.16607147184692,92.16607147184692
70900050407,7090005040712,2012,13208064.072565531,9887619.0,146090.93671560648,109364.36359340363,90.40988010281237,20699.43546284253
71200040104,7120004010412,2012,118399.77313957208,97029.9,1644.1970147568356,1347.4373108307366,72.01069706180103,318.2724581960194
71200021001,7120002100112,2012,1931570.527251353,2819412.5,1289295.1054732427,1881916.6503502221,1.4981601334338113,1777.6251541080917
71200061205,7120006120512,2012,5511.885189636584,32446.754,59.80384214727267,352.04662064728666,92.16607147184692,92.16607147184692
70900050407,7090005040713,2013,27527453.12008345,24554260.0,304473.94785591756,271588.2376138246,90.40988010281237,20699.43546284253
71200040104,7120004010413,2013,239578.01353114875,243473.4,3326.9781200081716,3381.072673009209,72.01069706180103,318.2724581960194
71200021001,7120002100113,2013,6652011.297177961,3629018.8,4440120.350774136,2422317.0267401394,1.4981601334338113,1777.6251541080917
71200061205,7120006120513,2013,20597.20963698608,60567.24,223.47930543266904,657.1533215289629,92.16607147184692,92.16607147184692
70900050407,7090005040714,2014,19880286.68200545,20824116.0,219890.6431398645,230330.09198020413,90.40988010281237,20699.43546284253
71200040104,7120004010414,2014,138008.33834990242,244639.08,1916.4977424320848,3397.2602680133177,72.01069706180103,318.2724581960194
71200021001,7120002100114,2014,5696451.217968531,5558612.0,3802297.9592389483,3710292.2951631057,1.4981601334338113,1777.6251541080917
71200061205,7120006120514,2014,14012.113059508503,65355.734,152.03114156589226,709.1083839888258,92.16607147184692,92.16607147184692
70900050407,7090005040715,2015,22866124.52476017,24179170.0,252916.2133470065,267439.4653825878,90.40988010281237,20699.43546284253
71200040104,7120004010415,2015,228176.3848635552,218708.3,3168.645689788694,3037.164045395924,72.01069706180103,318.2724581960194
71200021001,7120002100115,2015,7307726.364632671,7702305.0,4877800.577888309,5141176.051952586,1.4981601334338113,1777.6251541080917
71200061205,7120006120515,2015,18298.27792509022,70733.72,198.53594313911512,767.4594226532304,92.16607147184692,92.16607147184692
70900050407,7090005040716,2016,26641486.609743588,18199102.0,294674.5043732765,201295.4997761786,90.40988010281237,20699.43546284253
71200040104,7120004010416,2016,199700.84301345723,190073.56,2773.210802862663,2639.5184015074183,72.01069706180103,318.2724581960194
71200021001,7120002100116,2016,5696705.2606179295,4006839.0,3802467.528995698,2674506.490048063,1.4981601334338113,1777.6251541080917
71200061205,7120006120516,2016,11928.280379899505,50060.586,129.42159939564226,543.1563394268305,92.16607147184692,92.16607147184692
70900050407,7090005040717,2017,35589394.913630255,25913640.0,393644.9741240524,286623.983689963,90.40988010281237,20699.43546284253
71200040104,7120004010417,2017,185949.0433909341,269944.88,2582.241958182253,3748.677502292859,72.01069706180103,318.2724581960194
71200021001,7120002100117,2017,6124566.841747308,4832099.5,4088058.8830712545,3225355.8162202174,1.4981601334338113,1777.6251541080917
71200061205,7120006120517,2017,19502.950675692613,66063.23,211.6066179694986,716.7847011921268,92.16607147184692,92.16607147184692
70900050407,7090005040718,2018,38290114.94625725,35876664.0,423516.9309229751,396822.38223523524,90.40988010281237,20699.43546284253
71200040104,7120004010418,2018,303244.4042939959,383890.34,4211.102192688753,5331.0182467826635,72.01069706180103,318.2724581960194
71200021001,7120002100118,2018,4323433.326377579,5069386.0,2885828.5772617566,3383741.088064379,1.4981601334338113,1777.6251541080917
71200061205,7120006120518,2018,21565.686054966307,87763.65,233.98725486041542,952.2338166144827,92.16607147184692,92.16607147184692
70900050407,7090005040719,2019,48121024.682995975,37807764.0,532254.0482110326,418181.7734633178,90.40988010281237,20699.43546284253
71200040104,7120004010419,2019,407424.9143418693,524506.3,5657.838779038746,7283.727576610711,72.01069706180103,318.2724581960194
71200021001,7120002100119,2019,6009926.880032834,5329768.5,4011538.383589188,3557542.602461374,1.4981601334338113,1777.6251541080917
71200061205,7120006120519,2019,24200.42089437209,89138.4,262.5740742542592,967.1498261399613,92.16607147184692,92.16607147184692
70900050407,7090005040720,2020,30939604.45485106,22069856.0,342214.8599209195,244108.89578553347,90.40988010281237,20699.43546284253
71200040104,7120004010420,2020,270434.3853771992,242056.67,3755.4751781545315,3361.3987904083488,72.01069706180103,318.2724581960194
